date,type,operator,fatalities,location,country,cat,year,FatalFlag
12-FEB-1946,Douglas Dakota IV (DC-3),RAF,5,Victoria Point,Myanmar,A1,1946,1
12-FEB-1946,Douglas Dakota IV (DC-3),RAF,0,Victoria Point A...,Myanmar,O1,1946,0
13-FEB-1946,Douglas Dakota III (DC-3),RCAF,8,near Warlingham,U.K.,A1,1946,1
13-FEB-1946,Short Sunderland GR.5,RAF,10,Lee-on-Solent,U.K.,A1,1946,1
15-FEB-1946,Curtiss C-46D,USAAF,0,unknown,Unknown country,A1,1946,0
15-FEB-1946,Douglas C-47A (DC-3),RAAF,0,Lae,P.N. Guinea,A1,1946,0
15-FEB-1946,Douglas C-47B (DC-3),USAAF,0,"near Orlando, FL",USA,A1,1946,0
15-FEB-1946,Short S.25 Sunderland 3,BOAC,1,Calcutta,India,O1,1946,1
19-FEB-1946,Douglas C-47B (DC-3),USAAF,0,"near Sanborn, NY",USA,A1,1946,0
19-FEB-1946,Short Sunderland GR.3,RAF,0,Wig Bay,U.K.,O1,1946,0
20-FEB-1946,Lisunov PS-84,Aeroflot,0,Minsk-1 Airport ...,Belarus,A1,1946,0
21-FEB-1946,Consolidated 32-2 Liberator II,BOAC,1,"Charlottetown, P...",Canada,A1,1946,1
21-FEB-1946,Curtiss R5C-1 (C-46),USMC,0,Johnston Island ...,U.S. M.O. Islands,A1,1946,0
22-FEB-1946,Douglas Dakota IV (DC-3),RAF,0,Bandung Airport ...,Indonesia,A1,1946,0
22-FEB-1946,Douglas Dakota IV (DC-3),RAF,0,near Yangon-Mingalado...,Myanmar,A1,1946,0
23-FEB-1946,Douglas Dakota III (DC-3),RAF,0,near MÃ©lisey,France,A1,1946,0
25-FEB-1946,Douglas C-47 (DC-3),Air Carrier Transport,0,"Newark, NJ",USA,A1,1946,0
25-FEB-1946,Douglas C-47B (DC-3),RAAF,0,Tacloban Airport...,Philippines,A1,1946,0
27-FEB-1946,Douglas C-47A (DC-3),RAAF,0,Laverton Airport...,Australia,O1,1946,0
01-MAR-1946,Douglas DC-2-243,TACA de Colombia,0,Medellin,Colombia,A1,1946,0
01-MAR-1946,Douglas Dakota III (DC-3),RAF,0,Anzio,Italy,A1,1946,0
03-MAR-1946,Douglas DC-3-277B,American Airlines,25,"Thing Mountain, CA",USA,A1,1946,1
03-MAR-1946,Douglas C-47 (DC-3),Central Air Transport,0,"Jinan, Shandong",China,A1,1946,0
04-MAR-1946,Short S.25 Sunderland 3,BOAC,0,Poole Harbour,U.K.,A1,1946,0
05-MAR-1946,Amiot AAC.1 (Ju-52),CSA,10,near Praha-Ruzyne Int...,Czech Rep.,A1,1946,1
05-MAR-1946,Short Sunderland GR.3,RAF,0,Basra,Iraq,A1,1946,0
06-MAR-1946,Douglas Dakota IV (DC-3),RAF,0,Jakarta-Kemayora...,Indonesia,A1,1946,0
08-MAR-1946,Douglas C-47A (DC-3),Air Cargo Transport,0,Newark Internati...,USA,O1,1946,0
08-MAR-1946,Douglas C-47 (DC-3),Air Cargo Transport,0,Newark Internati...,USA,O1,1946,0
08-MAR-1946,Douglas DC-3,Air Cargo Transport,0,"Newark, NJ (EWR)",USA,U1,1946,0
10-MAR-1946,Douglas C-47 (DC-3),ANA,25,Derwent River es...,Australia,A1,1946,1
10-MAR-1946,Short S.25 Sunderland 3,BOAC,0,Rod-el-Farag,Egypt,O1,1946,0
11-MAR-1946,Consolidated PBY-5A Catalina,US Navy,0,"near Newport Beach, DE",USA,A1,1946,0
12-MAR-1946,Douglas Dakota III (DC-3),RAF,0,Radcliffe-on-Trent,U.K.,A1,1946,0
12-MAR-1946,Douglas Dakota III (DC-3),RAF,0,unknown,Unknown country,A1,1946,0
14-MAR-1946,Douglas Dakota III (DC-3),RAF,0,unknown,Unknown country,A1,1946,0
15-MAR-1946,Douglas Dakota IV (DC-3),RAF,0,Yangon-Mingalado...,Myanmar,A1,1946,0
15-MAR-1946,Douglas Dakota IV (DC-3),RAF,0,Singapore-Kallan...,Singapore,A1,1946,0
16-MAR-1946,Douglas C-47B (DC-3),USAAF,3,near Zirc,Hungary,A1,1946,1
17-MAR-1946,Douglas C-47 (DC-3),China Air Force,20,Nanjing,China,A1,1946,1
19-MAR-1946,Douglas C-47B (DC-3),USAAF,26,"near Hobard Mills, CA",USA,A1,1946,1
20-MAR-1946,Douglas C-47B (DC-3),USAAF,0,Seoul-Gimpo (Kim...,South Korea,A1,1946,0
22-MAR-1946,Lisunov Li-2,"Aeroflot, Yakutsk",0,near Anadyr,Russia,A1,1946,0
22-MAR-1946,Douglas C-47A (DC-3),Aeroflot,5,"near Bakovka, Kuntsev...",Russia,A1,1946,1
23-MAR-1946,Avro 691 Lancastrian C.1,"BOAC, op.for Qantas",10,Indian Ocean,Indian Ocean,A1,1946,1
23-MAR-1946,Curtiss C-46D,USAAF,0,unknown,Unknown country,A1,1946,0
23-MAR-1946,Douglas C-47B (DC-3),USAAF,19,Banahao Mountain,Philippines,A1,1946,1
26-MAR-1946,Douglas Dakota IV (DC-3),RAF,4,Lantau Island,Hong Kong,A1,1946,1
27-MAR-1946,Short Sunderland GR.5,RAF,13,Singapore-Seleta...,Singapore,A1,1946,1
28-MAR-1946,Douglas Dakota III (DC-3),RAF,0,Brampton,U.K.,A1,1946,0
28-MAR-1946,Consolidated PBY-5 Catalina,US Navy,0,Corpus Christi N...,USA,A1,1946,0
28-MAR-1946,Kawasaki Ki-56,Dalstroi Aviation,1,Zyryanka Airport,Russia,A1,1946,1
28-MAR-1946,Douglas Dakota (DC-3),RAF,0,unknown,Unknown country,U1,1946,0
29-MAR-1946,Lockheed L-049 Constellation,TWA,0,Washington-Natio...,USA,A1,1946,0
29-MAR-1946,Douglas Dakota IV (DC-3),RAF,5,near Sinhkung,Myanmar,A1,1946,1
29-MAR-1946,Douglas Dakota IV (DC-3),RAF,8,near Sinhkung,Myanmar,A1,1946,1
29-MAR-1946,Douglas Dakota IV (DC-3),RAF,7,Bina,Myanmar,A1,1946,1
31-MAR-1946,Douglas R4D-7 (DC-3),US Navy,6,near Touho,New Caledonia,A1,1946,1
31-MAR-1946,Douglas C-47A (DC-3),Central Air Transport,0,Hunan,China,A1,1946,0
01-APR-1946,Consolidated PBY-5A Catalina,US Navy,0,Port Angeles CGA...,USA,A1,1946,0
01-APR-1946,Consolidated PBY-5A Catalina,US Navy,0,"Laupahoehoe, HI",USA,A1,1946,0
02-APR-1946,Douglas C-47A (DC-3),Aeroflot,6,"Mount Guram, Nor...",Russia,A1,1946,1
03-APR-1946,Douglas Dakota IV (DC-3),RAF,2,Stoney Cross RAF...,U.K.,A1,1946,1
04-APR-1946,Douglas R4D-6 (DC-3),US Navy,11,near Albuquerque-Kirt...,USA,A1,1946,1
04-APR-1946,Douglas Dakota III (DC-3),RAF,0,unknown,Unknown country,A1,1946,0
05-APR-1946,Ford 4-AT-D Tri-Motor,Shell Ecuador,0,Ayuy Airstrip,Ecuador,A1,1946,0
05-APR-1946,Douglas C-47A (DC-3),USAAF,0,Lee-On-Solent,U.K.,A1,1946,0
08-APR-1946,Douglas C-47B (DC-3),USAAF,17,near Shensi,China,A1,1946,1
08-APR-1946,Douglas C-47B (DC-3),USAAF,0,Shanghai-Jiangwa...,China,A1,1946,0
11-APR-1946,Avro 685 York C.1,RAF,0,Lyneham RAF Stat...,U.K.,A1,1946,0
11-APR-1946,Avro 685 York C.1,RAF,1,Woodbridge RAF S...,U.K.,A1,1946,1
17-APR-1946,Douglas C-47A (DC-3),BOAC,0,Oviedo Airport (...,Spain,A1,1946,0
17-APR-1946,Douglas Dakota III (DC-3),RAF,0,near Wymeswold,U.K.,A1,1946,0
18-APR-1946,Douglas C-47A (DC-3),USAAF,0,Bovingdon RAF St...,U.K.,A1,1946,0
21-APR-1946,Douglas C-47B (DC-3),Cruzeiro do Sul,0,"CorumbÃ¡, MS",Brazil,U1,1946,0
21-APR-1946,Short Sunderland GR.5,RAF,0,Hong Kong-Kai Ta...,Hong Kong,A1,1946,0
22-APR-1946,Lockheed B14-S Super Electra,TACA de Nicaragua,18,La Libertad Airs...,Nicaragua,A1,1946,1
23-APR-1946,Vickers 491 Viking 1A,Vickers-Armstrongs,0,Effingham,U.K.,A1,1946,0
24-APR-1946,Douglas DC-3A-367,Western Air Lines,3,"near Hollywood, CA",USA,A1,1946,1
24-APR-1946,Douglas C-47 (DC-3),USAAF,0,Tarawa Atoll,Kiribati,A1,1946,0
26-APR-1946,Douglas Dakota IV (DC-3),RAF,0,Bassingbourn RAF...,U.K.,A1,1946,0
26-APR-1946,Douglas C-47 (DC-3),USAAF,0,San JosÃ©-La Sab...,Costa Rica,A1,1946,0
28-APR-1946,Douglas C-47B (DC-3),Cruzeiro do Sul,0,"near Barcelos, AM",Brazil,A1,1946,0
28-APR-1946,Avro 685 York C.1,RAF,0,Valley RAF Station,U.K.,A1,1946,0
28-APR-1946,Junkers Ju-52/3m,"Aeroflot, West Siberia",0,near Kazan,Russia,A1,1946,0
30-APR-1946,Douglas Dakota III (DC-3),RAF,12,Pindi-Khut,India,A1,1946,1
30-APR-1946,Curtiss C-46D,USAAF,0,Tsushima Strait,Japan,A1,1946,0
01-MAY-1946,Curtiss C-46F,USAAF,0,near Peiping,China,A1,1946,0
02-MAY-1946,Avro 691 Lancastrian C.1,BOAC,0,"Sydney, NSW",Australia,A1,1946,0
04-MAY-1946,Douglas Dakota IV (DC-3),RAF,0,Alwar,India,A1,1946,0
05-MAY-1946,Curtiss C-46D,USAAF,1,Oshima Island,Japan,A1,1946,1
06-MAY-1946,Douglas C-47A (DC-3),USAAF,0,near Heidelberg,Germany,A1,1946,0
06-MAY-1946,PB2B-1 Catalina,US Navy,0,Corpus Christi N...,USA,A1,1946,0
06-MAY-1946,Douglas C-47A (DC-3),USAAF,0,near Heidelberg,Germany,A2,1946,0
07-MAY-1946,Douglas Dakota III (DC-3),RAF,0,Simra Airport (SIF),Nepal,A1,1946,0
07-MAY-1946,Douglas Dakota III (DC-3),RAF,0,Desborough RAF S...,U.K.,A2,1946,0
07-MAY-1946,Douglas C-47B (DC-3),USAAF,0,Manila-Nichols A...,Philippines,A1,1946,0
15-MAY-1946,Budd RB-1 Conestoga,Shell Ecuador,0,Pastaza-Shell Me...,Ecuador,A1,1946,0
16-MAY-1946,Douglas C-47A (DC-3),Viking Air Transport,27,near Richmond-Byrd Fi...,USA,A1,1946,1
17-MAY-1946,Avro 691 Lancastrian C.1,BOAC,0,Karachi-Mauripur...,Pakistan,A1,1946,0
17-MAY-1946,Douglas C-47B (DC-3),USAAF,11,within India,India,A1,1946,1
22-MAY-1946,Junkers Ju-52/3mg4e,DNL,12,Oslo-Fornebu Air...,Norway,A1,1946,1
23-MAY-1946,Avro 685 York C.1,RAF,0,Karachi-Mauripur...,Pakistan,A1,1946,0
25-MAY-1946,Douglas C-54G (DC-4),USAAF,5,near Guam,Pacific Ocean,A1,1946,1
26-MAY-1946,Douglas R4D-5 (DC-3),US Navy,4,"near Flagler Beach, FL",USA,A1,1946,1
28-MAY-1946,Douglas Dakota IV (DC-3),RAF,0,Kawdut,Myanmar,A1,1946,0
28-MAY-1946,Avro 685 York C.1,RAF,0,Stradishall RAF ...,U.K.,A1,1946,0
29-MAY-1946,Douglas C-54A (DC-4),United Airlines,0,Chicago Municipa...,USA,A1,1946,0
29-MAY-1946,Douglas Dakota IV (DC-3),RAF,0,Jakarta-Kemayora...,Indonesia,A1,1946,0
01-JUN-1946,Douglas C-54E (DC-4),USAAF,30,near Amalfi,Italy,A1,1946,1
02-JUN-1946,Douglas Dakota IV (DC-3),RAF,0,unknown,Unknown country,A1,1946,0
03-JUN-1946,Consolidated PBY-5 Catalina,US Navy,2,"Escambia Bay, FL",USA,A1,1946,1
04-JUN-1946,Douglas C-47B (DC-3),USAAF,3,near Aguadilla-Ramey ...,Puerto Rico,A1,1946,1
04-JUN-1946,Consolidated PBY-5A Catalina,RAAF,0,near Champagny Island...,Australia,A1,1946,0
06-JUN-1946,Douglas Dakota III (DC-3),RAF,0,Delhi-Palam Airp...,India,O1,1946,0
06-JUN-1946,Douglas Dakota IV (DC-3),RAF,0,Delhi-Palam Airp...,India,O1,1946,0
06-JUN-1946,Douglas Dakota IV (DC-3),RAF,0,Delhi-Palam Airp...,India,O1,1946,0
07-JUN-1946,Douglas C-47B (DC-3),USAAF,0,near Agadir,Morocco,A1,1946,0
08-JUN-1946,Douglas Dakota III (DC-3),RAF,22,near Oni,Nigeria,A1,1946,1
09-JUN-1946,Douglas C-54D (DC-4),USAAF,23,Taboga Island,Panama,A1,1946,1
11-JUN-1946,Lockheed 18 Lodestar,"MinistÃ¨re de l'Air, DTI",0,Asmara Internati...,Eritrea,A1,1946,0
12-JUN-1946,Douglas C-53-DO (DC-3),Iberia,0,near Madrid-Barajas A...,Spain,A1,1946,0
12-JUN-1946,Douglas C-47B (DC-3),USAAF,0,near Samar Field,Philippines,A1,1946,0
13-JUN-1946,Curtiss C-46A,USAAF,0,unknown,Unknown country,A1,1946,0
13-JUN-1946,Ford 5-AT-B Tri-Motor,Servicios AÃ©reos Nacionales,0,El Arenal,Mexico,A1,1946,0
14-JUN-1946,Douglas C-47B (DC-3),USAAF,0,Kwangju Airstrip,South Korea,A1,1946,0
18-JUN-1946,Lockheed L-049 Constellation,Pan Am,0,"Willimantic, CT",USA,A2,1946,0
18-JUN-1946,Douglas DC-3-268B,Aer Lingus,0,near Shannon,Ireland,A1,1946,0
20-JUN-1946,Douglas Dakota IV (DC-3),RAF,0,Semarang Airport...,Indonesia,A1,1946,0
25-JUN-1946,Douglas DC-4,Mexicana,0,near Mexico City-Central,Mexico,A1,1946,0
25-JUN-1946,Douglas C-47B (DC-3),South African AF,0,Swartkop Air Base,South Africa,A1,1946,0
26-JUN-1946,Douglas Dakota IV (DC-3),RAF,0,near Kallar Syedan,India,A1,1946,0
28-JUN-1946,Amiot AAC.1 (Ju-52),Air France,2,near Pau-Uzein Airpor...,France,A1,1946,1
29-JUN-1946,Douglas Dakota IV (DC-3),RAF,18,within Cameron Highlands,Malaysia,A1,1946,1
29-JUN-1946,Douglas R4D-5 (DC-3),USMC,0,near Hawaii,Pacific Ocean,A1,1946,0
02-JUL-1946,Douglas DC-3-201F,TWA,0,"Chicago, IL",USA,A1,1946,0
04-JUL-1946,Bristol 170 Wayfarer IIA,Bristol,0,"near Aracaju, Brazil",Atlantic Ocean,A1,1946,0
08-JUL-1946,Douglas Dakota IV (DC-3),RAF,0,Char Chapli,Bangladesh,A1,1946,0
10-JUL-1946,Curtiss R5C-1 (C-46),USMC,0,"near Palmer, MA",USA,A1,1946,0
11-JUL-1946,Lockheed L-049 Constellation,TWA,5,near Reading Municipa...,USA,A1,1946,1
11-JUL-1946,Douglas C-54 (DC-4),USAAF,0,near Guam,Pacific Ocean,A1,1946,0
12-JUL-1946,Douglas R4D-5Z (DC-3),US Navy,0,"Ewa MCAS, HI",USA,A1,1946,0
13-JUL-1946,Curtiss C-46,Central Air Transport,13,near Jinan Airport (TNA),China,A1,1946,1
16-JUL-1946,Douglas C-47B (DC-3),USAAF,0,Saishu Island,South Korea,A1,1946,0
17-JUL-1946,Curtiss C-46D,ANDESA,30,near Cuenca Airport (...,Ecuador,A1,1946,1
18-JUL-1946,Douglas Dakota IV (DC-3),RAF,0,Hong Kong-Kai Ta...,Hong Kong,O1,1946,0
18-JUL-1946,Douglas Dakota IV (DC-3),RAF,0,Hong Kong-Kai Ta...,Hong Kong,O1,1946,0
18-JUL-1946,Douglas C-47B (DC-3),USAAF,0,unknown,Philippines,A1,1946,0
18-JUL-1946,Short Sunderland GR.5,RAF,0,"Sama Bay, Hainan",China,O1,1946,0
18-JUL-1946,Short Sunderland GR.5,RAF,0,"Sama Bay, Hainan",China,O1,1946,0
18-JUL-1946,Douglas C-47B (DC-3),USAAF,13,"near Goodland, KS",USA,A1,1946,1
18-JUL-1946,Fairchild C-82A Packet,USAAF,0,Bellevue-Offutt ...,USA,A1,1946,0
18-JUL-1946,Douglas Dakota IV (DC-3),RAF,0,Hong Kong-Kai Ta...,Hong Kong,O1,1946,0
22-JUL-1946,Douglas C-47A (DC-3),Sabena,0,"Kinvara, Galway",Ireland,A1,1946,0
25-JUL-1946,Douglas Dakota IV (DC-3),RAF,22,near Bassein,Myanmar,A1,1946,1
26-JUL-1946,Douglas Dakota III (DC-3),RAF,0,unknown,Unknown country,A1,1946,0
26-JUL-1946,Douglas C-47 (DC-3),Avianca,0,Honda,Colombia,A2,1946,0
27-JUL-1946,Douglas DC-2-199,ANA,0,Melbourne-Essend...,Australia,A1,1946,0
27-JUL-1946,SNCASO S.O.93 Corse,SNCASO,2,"General Pacheco, BA",Argentina,A1,1946,1
28-JUL-1946,Douglas DC-3A-228C,Mexicana,0,Mexico City,Mexico,O1,1946,0
01-AUG-1946,Douglas Dakota IV (DC-3),RAF,0,Hong Kong-Kai Ta...,Hong Kong,A1,1946,0
05-AUG-1946,Douglas C-74 Globemaster I,USAAF,0,"Torrance, CA",USA,A1,1946,0
05-AUG-1946,Douglas R4D-6 (DC-3),US Navy,0,Willow Grove NAS...,USA,A1,1946,0
07-AUG-1946,Douglas C-47A (DC-3),BEA,3,near Oslo,Norway,A1,1946,1
07-AUG-1946,Consolidated PBY-5A Catalina,US Navy,6,"near Point Arena, CA",Pacific Ocean,A1,1946,1
08-AUG-1946,Douglas C-47A (DC-3),Trans Caribbean Air Cargo Line,0,Lumberton Airpor...,USA,A1,1946,0
08-AUG-1946,Amiot AAC.1 (Ju-52),Air France,0,Paris-Le Bourget...,France,U1,1946,0
09-AUG-1946,Lockheed 18 Lodestar,Atlantic Central Airlines,4,"Lakehurst, NJ",USA,A1,1946,1
09-AUG-1946,Douglas C-47A (DC-3),USAAF,0,near Kranj,Slovenia,C1,1946,0
09-AUG-1946,Douglas C-47A (DC-3),USAAF,0,Bovingdon RAF St...,U.K.,A1,1946,0
12-AUG-1946,Junkers Ju-52/3m,French AF,0,near Enniskerry,Ireland,A1,1946,0
14-AUG-1946,Douglas C-47A (DC-3),BOAC,1,Malta-Luqa Airpo...,Malta,A1,1946,1
15-AUG-1946,Avro 691 Lancastrian C.1,BOAC,0,Bournemouth-Hurn...,U.K.,A1,1946,0
16-AUG-1946,Douglas C-47A (DC-3),USAAF,0,Fukuoka-Itazuke ...,Japan,A1,1946,0
16-AUG-1946,Consolidated PBY-6A Catalina,US Navy,0,Kwajalein Airpor...,Marshall Isl.,A1,1946,0
16-AUG-1946,Lockheed 14-H2 Super Electra,Sabena,0,Ndolo,Zambia,A1,1946,0
19-AUG-1946,Douglas C-47A (DC-3),USAAF,5,near Bled,Slovenia,C1,1946,1
20-AUG-1946,Avro 691 Lancastrian C.1,BOAC,8,Rouen,France,A1,1946,1
21-AUG-1946,Douglas C-47 (DC-3),Trans-Luxury Airlines,2,"near Moline, IL",USA,A1,1946,1
22-AUG-1946,Douglas C-47B (DC-3),USAAF,5,near Garmisch-Partenk...,Germany,A1,1946,1
22-AUG-1946,Douglas C-47A (DC-3),USAAF,0,unknown,Unknown country,U1,1946,0
25-AUG-1946,Douglas C-47A (DC-3),American Airlines,2,"near Ashland, MS",USA,A1,1946,1
30-AUG-1946,Avro 691 Lancastrian C.3,BSAA,0,Bathurst-Jeshwan...,Gambia,A1,1946,0
30-AUG-1946,Douglas C-47A (DC-3),USAAF,0,FÃ¼rth Advanced ...,Germany,A1,1946,0
31-AUG-1946,Douglas Dakota III (DC-3),RAF,0,Manchester-Ringw...,U.K.,A1,1946,0
02-SEP-1946,Lockheed 14-08 Super Electra,TCAL,2,"near Moncton, NB (YQM)",Canada,A1,1946,1
02-SEP-1946,Douglas C-47B (DC-3),Royal Indian AF,0,Barrackpore Air ...,India,A1,1946,0
03-SEP-1946,Douglas DC-3A,Air France,22,near KÃ¸ge,Denmark,A1,1946,1
03-SEP-1946,Douglas C-47B (DC-3),USAAF,0,"near Big Delta, AK",USA,A1,1946,0
04-SEP-1946,Douglas DC-3D,Air France,20,near Paris-Le Bourget...,France,A1,1946,1
04-SEP-1946,Focke-Wulf Fw 200A-05,DDL,0,London-Northolt ...,U.K.,A1,1946,0
04-SEP-1946,Amiot AAC.1 (Ju-52),CGT,0,Constantine-Ain ...,Algeria,A2,1946,0
05-SEP-1946,Douglas C-47A (DC-3),Trans-Luxury Airlines,20,"near Elko, NV",USA,A1,1946,1
05-SEP-1946,Douglas C-47B (DC-3),RAAF,0,"near Darwin, NT",Australia,A1,1946,0
06-SEP-1946,Lockheed 18 Lodestar,Interamericano,7,near Esperanza,Cuba,A1,1946,1
06-SEP-1946,Junkers Ju-52/3m,"Aeroflot, Turkmenistan",6,near Darvaza Airport,Turkmenistan,A1,1946,1
07-SEP-1946,Douglas C-47 (DC-3),ANA,1,Sydney-Mascot Ai...,Australia,O1,1946,1
07-SEP-1946,Avro 685 York I,BSAA,24,near Bathurst-Yundum ...,Gambia,A1,1946,1
07-SEP-1946,Douglas C-47A (DC-3),Mt. McKinley Airfreight,4,"Nome, AK",USA,A1,1946,1
09-SEP-1946,Avro 685 York C.1,RAF,0,Holmsley South R...,U.K.,A1,1946,0
10-SEP-1946,Ford 5-AT Tri-Motor,Shell Ecuador,0,Tiputini Airport...,Ecuador,A1,1946,0
12-SEP-1946,Douglas C-54A (DC-4),Pennsylvania-Central Airlines,0,Washington-Natio...,USA,A1,1946,0
13-SEP-1946,Douglas Dakota IV (DC-3),RAF,0,Roma-Ciampino Ai...,Italy,O1,1946,0
13-SEP-1946,Douglas C-47B (DC-3),USAAF,0,Okinawa-Naha AFB...,Japan,A1,1946,0
15-SEP-1946,Douglas Dakota III (DC-3),RCAF,21,"Estevan, SK",Canada,A1,1946,1
16-SEP-1946,Consolidated PBY-6A Catalina,US Navy,8,"near Granite Falls, WA",USA,A1,1946,1
17-SEP-1946,Douglas C-47 (DC-3),Sabena,1,Brussel-Haren Ai...,Belgium,A1,1946,1
18-SEP-1946,Douglas DC-4-1009,Sabena,27,"near Gander, NL",Canada,A1,1946,1
19-SEP-1946,Douglas Dakota IV (DC-3),RAF,0,Yonago-Miho Air ...,Japan,A1,1946,0
20-SEP-1946,unknown,CNAC,31,"near Xichang, Sichuan...",China,A1,1946,1
22-SEP-1946,Douglas Dakota III (DC-3),RCAF,0,Gander-RCAF Stat...,Canada,A1,1946,0
23-SEP-1946,Curtiss C-46 (R5C-1),USMC,4,near Majuro,Marshall Isl.,A1,1946,1
24-SEP-1946,Lockheed L-049 Constellation,Pan Am,0,Shannon Airport ...,Ireland,A1,1946,0
25-SEP-1946,Douglas Dakota IV (DC-3),RAF,19,near Hong Kong-Kai Ta...,Hong Kong,A1,1946,1
26-SEP-1946,Short Sunderland GR.5,RAF,0,Hong Kong-Kai Tak,Hong Kong,O1,1946,0
27-SEP-1946,Douglas DC-3A-228D,Panair do Brasil,25,"near Rio de Janeiro, RJ",Brazil,A1,1946,1
01-OCT-1946,Douglas DC-3,Philippine Air Lines,0,Bulusan,Philippines,A1,1946,0
02-OCT-1946,Douglas C-47B (DC-3),USAAF,0,Hermosillo Airpo...,Mexico,A1,1946,0
03-OCT-1946,Douglas C-54E (DC-4),American Overseas Airlines,39,near Stephenville-Har...,Canada,A1,1946,1
03-OCT-1946,Douglas DC-2-115L,Southampton Air Services,0,Malta-Luqa Airpo...,Malta,A1,1946,0
03-OCT-1946,Douglas C-47A (DC-3),USAAF,0,Fort Benning-Law...,USA,A1,1946,0
04-OCT-1946,Douglas C-47A (DC-3),USAAF,0,near Koge,Denmark,A1,1946,0
06-OCT-1946,Avro 685 York C.1,RAF,21,"near Penang, Malaysia...",Indian Ocean,A1,1946,1
07-OCT-1946,Consolidated PBY-5 Catalina,US Navy,2,Corpus Christi N...,USA,A1,1946,1
08-OCT-1946,Douglas DC-4,United Airlines,2,near Cheyenne Airport...,USA,A1,1946,1
09-OCT-1946,Douglas C-47A (DC-3),USAAF,0,Unknown,Unknown country,A1,1946,0
10-OCT-1946,Amiot AAC.1 (Ju-52),Air Ocean,16,near Sefrou,Morocco,A1,1946,1
11-OCT-1946,Douglas C-54B (DC-4),Eastern Air Lines,0,"near Alexandria, VA",USA,A1,1946,0
12-OCT-1946,Lockheed L-049 Constellation,TWA,0,"Newcastle, DE",USA,A1,1946,0
13-OCT-1946,Consolidated PBY-5 Catalina,Dutch Navy,0,near Woendi,Indonesia,A1,1946,0
15-OCT-1946,Douglas C-47A (DC-3),USAAF,0,Frankfurt Rhein-...,Germany,A1,1946,0
16-OCT-1946,Douglas DC-3,Far East Air Transport,0,Manila,Philippines,U1,1946,0
17-OCT-1946,Douglas C-47A (DC-3),National Air Transport Service,13,"Laramie, WY",USA,A1,1946,1
17-OCT-1946,Douglas Dakota IV (DC-3),RAF,11,near Chitral,Pakistan,A1,1946,1
20-OCT-1946,Avro 685 York C.1,RAF,3,Calcutta-Dum Dum...,India,A1,1946,1
22-OCT-1946,Lockheed 18 Lodestar,Panair do Brasil,0,"Catanduva, SP",Brazil,A1,1946,0
22-OCT-1946,Douglas Dakota IV (DC-3),RAF,0,Membury RAF Station,U.K.,A1,1946,0
22-OCT-1946,Douglas C-47A (DC-3),USAAF,1,near Aachen,Germany,A1,1946,1
22-OCT-1946,Douglas C-47B (DC-3),USAAF,7,near Manila-Nichols A...,Philippines,A1,1946,1
23-OCT-1946,Amiot AAC.1 (Ju-52),SOCOTRA,1,Gebel Kalamoun,Egypt,A1,1946,1
25-OCT-1946,Douglas C-47B (DC-3),USAAF,0,El Paso-Biggs AA...,USA,A1,1946,0
25-OCT-1946,Curtiss C-46D,USAAF,0,Mount Banahao,Philippines,A1,1946,0
26-OCT-1946,Amiot AAC.1 (Ju-52),TAI,0,Marseille-Marign...,France,U1,1946,0
31-OCT-1946,Lisunov Li-2,"Aeroflot, Turkmenistan",0,Tashauz,Turkmenistan,A1,1946,0
01-NOV-1946,Amiot AAC.1 (Ju-52),CTA Languedoc-Roussillon,23,Saint-LÃ©ger-la-...,France,A1,1946,1
01-NOV-1946,Douglas C-47B (DC-3),USAAF,0,Taiden,South Korea,A1,1946,0
02-NOV-1946,Douglas C-47B (DC-3),USAAF,8,Caribbean,Unknown country,A1,1946,1
03-NOV-1946,Avro 685 York C.1,RAF,0,Delhi-Palam Airp...,India,A1,1946,0
04-NOV-1946,Fairchild C-82A Packet,USAAF,0,Austin-Bergstrom...,USA,A1,1946,0
05-NOV-1946,Lisunov Li-2,"Aeroflot, Turkmenistan",5,"near Yamshchina, Mosk...",Russia,A1,1946,1
05-NOV-1946,Douglas C-47B (DC-3),Aeroflot,13,Moskva-Vnukovo A...,Russia,A1,1946,1
05-NOV-1946,Lisunov Li-2,"Aeroflot, Lithuania",1,Moskva-Vnukovo A...,Russia,A1,1946,1
06-NOV-1946,Douglas C-47A (DC-3),KLM,0,near Shere,U.K.,A1,1946,0
07-NOV-1946,Lockheed 18 Lodestar,NAB,0,Rio de Janeiro-M...,Brazil,A2,1946,0
07-NOV-1946,Budd RB-1 Conestoga,National Skyway Freight,2,"near San Rafael, NM",USA,A1,1946,1
09-NOV-1946,Douglas DC-3,Arnold Air Service,0,Anchorage-Merril...,USA,A1,1946,0
09-NOV-1946,Douglas C-47A (DC-3),CSA,0,near DobrovÃ­ze,Czech Rep.,A1,1946,0
09-NOV-1946,Lisunov Li-2,"Aeroflot, Privolzhsk",6,Ufa,Russia,A1,1946,1
10-NOV-1946,Douglas C-49J-DO (DC-3-454),Delta Air Lines,0,Meridian-Key Fie...,USA,A1,1946,0
10-NOV-1946,Curtiss C-46D,USAAF,0,Takuma Bay,Japan,A1,1946,0
10-NOV-1946,Douglas Dakota III (DC-3),RAF,0,Algiers-Maison B...,Algeria,A1,1946,0
